"","month","origin_state","dest_state","N"
"7228",12,"ohio","florida",1365
"7229",12,"ohio","nevada",157
"7230",12,"ohio","california",246
"7231",12,"ohio","arizona",128
"7232",12,"kentucky","maryland",221
"7233",12,"kentucky","colorado",147
"7234",12,"kentucky","illinois",940
"7235",12,"texas","alabama",964
"7236",12,"texas","south carolina",440
"7237",12,"texas","north carolina",1511
"7238",12,"texas","ohio",747
"7239",12,"texas","michigan",995
"7240",12,"texas","indiana",605
"7241",12,"texas","new york",1611
"7242",12,"texas","arkansas",1095
"7243",12,"texas","wisconsin",309
"7244",12,"texas","minnesota",759
"7245",12,"texas","oklahoma",1479
"7246",12,"texas","nebraska",353
"7247",12,"texas","oregon",364
"7248",12,"texas","pennsylvania",1049
"7249",12,"texas","kentucky",778
"7250",12,"texas","washington",737
"7251",12,"texas","utah",778
"7252",12,"virginia","georgia",1956
"7253",12,"virginia","texas",1501
"7254",12,"virginia","tennessee",593
"7255",12,"virginia","ohio",677
"7256",12,"virginia","florida",2649
"7257",12,"virginia","missouri",452
"7258",12,"virginia","illinois",1467
"7259",12,"virginia","wisconsin",76
"7260",12,"virginia","louisiana",244
"7261",12,"virginia","oklahoma",89
"7262",12,"virginia","nebraska",49
"7263",12,"virginia","rhode island",313
"7264",12,"colorado","new mexico",230
"7265",12,"colorado","georgia",580
"7266",12,"colorado","texas",3094
"7267",12,"colorado","connecticut",62
"7268",12,"colorado","tennessee",361
"7269",12,"colorado","idaho",225
"7270",12,"colorado","massachusetts",253
"7271",12,"colorado","new york",548
"7272",12,"colorado","california",3706
"7273",12,"colorado","maryland",258
"7274",12,"colorado","south carolina",100
"7275",12,"colorado","ohio",322
"7276",12,"colorado","kentucky",147
"7277",12,"colorado","michigan",346
"7278",12,"colorado","florida",1140
"7279",12,"colorado","washington",843
"7280",12,"colorado","virginia",529
"7281",12,"colorado","indiana",215
"7282",12,"colorado","nevada",715
"7283",12,"colorado","missouri",615
"7284",12,"colorado","illinois",1032
"7285",12,"colorado","wisconsin",251
"7286",12,"colorado","minnesota",501
"7287",12,"colorado","louisiana",253
"7288",12,"colorado","oklahoma",316
"7289",12,"colorado","nebraska",463
"7290",12,"colorado","oregon",519
"7291",12,"colorado","pennsylvania",363
"7292",12,"colorado","arizona",1206
"7293",12,"colorado","north carolina",376
"7294",12,"colorado","utah",934
"7295",12,"iowa","nevada",60
"7296",12,"iowa","missouri",60
"7297",12,"michigan","tennessee",488
"7298",12,"michigan","maryland",307
"7299",12,"michigan","texas",993
"7300",12,"michigan","colorado",345
"7301",12,"michigan","illinois",1771
"7302",12,"michigan","missouri",332
"7303",12,"missouri","iowa",60
"7304",12,"missouri","michigan",333
"7305",12,"missouri","kansas",60
"7306",12,"missouri","nevada",253
"7307",12,"missouri","new york",502
"7308",12,"missouri","arkansas",40
"7309",12,"missouri","missouri",131
"7310",12,"missouri","illinois",1272
"7311",12,"missouri","wisconsin",73
"7312",12,"missouri","minnesota",361
"7313",12,"missouri","louisiana",75
"7314",12,"missouri","nebraska",83
"7315",12,"missouri","oregon",79
"7316",12,"missouri","pennsylvania",278
"7317",12,"missouri","arizona",361
"7318",12,"missouri","north carolina",476
"7319",12,"washington","idaho",251
"7320",12,"washington","colorado",843
"7321",12,"washington","nevada",766
"7322",12,"washington","california",4214
"7323",12,"washington","arizona",744
"7324",12,"south carolina","georgia",1041
"7325",12,"hawaii","hawaii",6184
"7326",12,"hawaii","california",2674
"7327",12,"texas","puerto rico",149
"7328",12,"virginia","colorado",532
"7329",12,"kansas","nevada",40
"7330",12,"kansas","arizona",53
"7331",12,"kansas","missouri",60
"7332",12,"indiana","georgia",648
"7333",12,"indiana","maryland",114
"7334",12,"indiana","texas",584
"7335",12,"indiana","colorado",218
"7336",12,"indiana","florida",855
"7337",12,"indiana","nevada",129
"7338",12,"indiana","california",156
"7339",12,"indiana","missouri",54
"7340",12,"indiana","illinois",713
"7341",12,"indiana","arizona",136
"7342",12,"nevada","new mexico",109
"7343",12,"nevada","texas",1663
"7344",12,"nevada","georgia",402
"7345",12,"nevada","tennessee",168
"7346",12,"nevada","idaho",79
"7347",12,"nevada","new york",289
"7348",12,"nevada","california",4539
"7349",12,"nevada","maryland",155
"7350",12,"nevada","ohio",157
"7351",12,"nevada","colorado",724
"7352",12,"nevada","iowa",60
"7353",12,"nevada","florida",384
"7354",12,"nevada","washington",757
"7355",12,"nevada","kansas",40
"7356",12,"nevada","indiana",129
"7357",12,"nevada","arkansas",40
"7358",12,"nevada","missouri",239
"7359",12,"nevada","illinois",582
"7360",12,"nevada","wisconsin",101
"7361",12,"nevada","louisiana",104
"7362",12,"nevada","oklahoma",134
"7363",12,"nevada","nebraska",112
"7364",12,"nevada","oregon",298
"7365",12,"nevada","arizona",727
"7366",12,"nevada","pennsylvania",208
"7367",12,"nevada","north carolina",259
"7368",12,"nevada","nevada",625
"7369",12,"nevada","kentucky",104
"7370",12,"nevada","utah",448
"7371",12,"california","new mexico",357
"7372",12,"california","georgia",1442
"7373",12,"california","tennessee",412
"7374",12,"california","maryland",437
"7375",12,"california","indiana",155
"7376",12,"california","missouri",657
"7377",12,"california","wisconsin",90
"7378",12,"california","louisiana",355
"7379",12,"california","utah",2524
"7380",12,"new york","georgia",1887
"7381",12,"new york","tennessee",785
"7382",12,"new york","texas",1608
"7383",12,"new york","missouri",502
"7384",12,"new york","wisconsin",257
"7385",12,"new york","louisiana",274
"7386",12,"arkansas","texas",1100
"7387",12,"arkansas","nevada",40
"7388",12,"arkansas","missouri",39
"7389",12,"missouri","new mexico",29
"7390",12,"missouri","georgia",758
"7391",12,"missouri","tennessee",194
"7392",12,"missouri","maryland",202
"7393",12,"missouri","virginia",448
"7394",12,"missouri","colorado",638
"7395",12,"missouri","indiana",54
"7396",12,"illinois","new mexico",154
"7397",12,"illinois","new york",2377
"7398",12,"illinois","georgia",1259
"7399",12,"illinois","texas",2446
"7400",12,"illinois","connecticut",281
"7401",12,"illinois","alabama",239
"7402",12,"illinois","tennessee",981
"7403",12,"illinois","massachusetts",790
"7404",12,"illinois","california",2586
"7405",12,"illinois","maryland",442
"7406",12,"illinois","south carolina",280
"7407",12,"illinois","ohio",1405
"7408",12,"illinois","north carolina",1123
"7409",12,"illinois","kentucky",917
"7410",12,"illinois","virginia",1464
"7411",12,"illinois","colorado",1031
"7412",12,"illinois","michigan",1796
"7413",12,"illinois","florida",3202
"7414",12,"illinois","indiana",743
"7415",12,"illinois","nevada",581
"7416",12,"illinois","missouri",1280
"7417",12,"illinois","new hampshire",100
"7418",12,"illinois","minnesota",1240
"7419",12,"illinois","louisiana",221
"7420",12,"illinois","oklahoma",323
"7421",12,"illinois","nebraska",411
"7422",12,"illinois","oregon",230
"7423",12,"illinois","pennsylvania",1337
"7424",12,"illinois","arizona",872
"7425",12,"illinois","rhode island",162
"7426",12,"illinois","washington",519
"7427",12,"illinois","puerto rico",103
"7428",12,"illinois","utah",362
"7429",12,"new hampshire","maryland",169
"7430",12,"new hampshire","florida",102
"7431",12,"new hampshire","illinois",101
"7432",12,"wisconsin","georgia",428
"7433",12,"wisconsin","tennessee",36
"7434",12,"wisconsin","massachusetts",75
"7435",12,"wisconsin","maryland",108
"7436",12,"wisconsin","ohio",28
"7437",12,"wisconsin","texas",306
"7438",12,"wisconsin","virginia",77
"7439",12,"wisconsin","colorado",253
"7440",12,"wisconsin","florida",373
"7441",12,"wisconsin","nevada",101
"7442",12,"wisconsin","california",90
"7443",12,"wisconsin","new york",255
"7444",12,"wisconsin","missouri",91
"7445",12,"wisconsin","arizona",174
"7446",12,"minnesota","tennessee",245
"7447",12,"minnesota","maryland",169
"7448",12,"minnesota","texas",758
"7449",12,"minnesota","colorado",502
"7450",12,"minnesota","missouri",382
"7451",12,"minnesota","illinois",1239
"7452",12,"minnesota","arizona",368
"7453",12,"louisiana","georgia",1169
"7454",12,"louisiana","texas",2516
"7455",12,"louisiana","tennessee",147
"7456",12,"louisiana","maryland",144
"7457",12,"louisiana","virginia",243
"7458",12,"louisiana","colorado",256
"7459",12,"louisiana","florida",584
"7460",12,"louisiana","nevada",104
"7461",12,"louisiana","california",337
"7462",12,"louisiana","new york",274
"7463",12,"louisiana","missouri",100
"7464",12,"louisiana","illinois",239
"7465",12,"louisiana","arizona",50
"7466",12,"california","idaho",626
"7467",12,"california","ohio",243
"7468",12,"california","washington",4238
"7469",12,"california","hawaii",2674
"7470",12,"california","florida",1447
"7471",12,"oklahoma","maryland",34
"7472",12,"oklahoma","virginia",89
"7473",12,"oklahoma","illinois",312
"7474",12,"nebraska","texas",354
"7475",12,"nebraska","virginia",49
"7476",12,"nebraska","colorado",465
"7477",12,"nebraska","nevada",110
"7478",12,"nebraska","illinois",414
"7479",12,"nebraska","arizona",149
"7480",12,"nebraska","california",121
"7481",12,"nebraska","missouri",62
"7482",12,"virginia","maryland",119
"7483",12,"oregon","california",2874
"7484",12,"oregon","texas",362
"7485",12,"oregon","colorado",521
"7486",12,"oregon","nevada",307
"7487",12,"oregon","missouri",79
"7488",12,"oregon","illinois",227
"7489",12,"oregon","arizona",449
"7490",12,"pennsylvania","georgia",1077
"7491",12,"pennsylvania","tennessee",411
"7492",12,"pennsylvania","texas",1022
"7493",12,"pennsylvania","colorado",362
"7494",12,"pennsylvania","florida",2716
"7495",12,"pennsylvania","illinois",1359
"7496",12,"pennsylvania","arizona",331
"7497",12,"pennsylvania","missouri",300
"7498",12,"arizona","new mexico",365
"7499",12,"arizona","georgia",381
"7500",12,"arizona","texas",2232
"7501",12,"arizona","tennessee",186
"7502",12,"arizona","idaho",134
"7503",12,"arizona","new york",288
"7504",12,"arizona","maryland",133
"7505",12,"arizona","ohio",128
"7506",12,"arizona","florida",408
"7507",12,"arizona","washington",742
"7508",12,"arizona","kansas",53
"7509",12,"arizona","indiana",135
"7510",12,"arizona","missouri",364
"7511",12,"arizona","wisconsin",191
"7512",12,"arizona","minnesota",366
"7513",12,"arizona","louisiana",51
"7514",12,"arizona","oklahoma",183
"7515",12,"arizona","nebraska",131
"7516",12,"arizona","oregon",450
"7517",12,"arizona","pennsylvania",332
"7518",12,"arizona","north carolina",308
"7519",12,"arizona","kentucky",99
"7520",12,"arizona","utah",660
"7521",12,"pennsylvania","maryland",117
"7522",12,"pennsylvania","nevada",209
"7523",12,"rhode island","maryland",203
"7524",12,"rhode island","virginia",314
"7525",12,"rhode island","florida",422
"7526",12,"rhode island","illinois",166
"7527",12,"maine","maryland",114
"7528",12,"north carolina","georgia",2201
"7529",12,"north carolina","colorado",379
"7530",12,"north carolina","florida",4048
"7531",12,"north carolina","nevada",258
"7532",12,"north carolina","arizona",308
"7533",12,"north carolina","missouri",479
"7534",12,"california","nebraska",121
"7535",12,"kentucky","texas",779
"7536",12,"kentucky","nevada",104
"7537",12,"kentucky","florida",930
"7538",12,"kentucky","arizona",99
"7539",12,"washington","maryland",60
"7540",12,"washington","texas",737
"7541",12,"washington","illinois",516
"7542",12,"washington","missouri",180
"7543",12,"puerto rico","maryland",87
"7544",12,"puerto rico","florida",1335
"7545",12,"puerto rico","texas",149
"7546",12,"puerto rico","illinois",102
"7547",12,"utah","maryland",69
"7548",12,"utah","texas",777
"7549",12,"utah","colorado",931
"7550",12,"utah","nevada",467
"7551",12,"utah","california",2528
"7552",12,"utah","illinois",342
"7553",12,"utah","arizona",658
"7554",12,"utah","missouri",202
"7555",12,"missouri","connecticut",29
"7556",12,"missouri","massachusetts",165
"7557",12,"missouri","ohio",116
"7558",12,"michigan","florida",1645
"7559",12,"florida","massachusetts",1951
"7560",12,"florida","michigan",1647
"7561",12,"tennessee","oklahoma",5
"7562",12,"tennessee","nebraska",5
"7563",12,"ohio","louisiana",13
"7564",12,"iowa","arizona",132
"7565",12,"arkansas","arizona",18
"7566",12,"louisiana","ohio",13
"7567",12,"louisiana","pennsylvania",86
"7568",12,"louisiana","north carolina",377
"7569",12,"oklahoma","tennessee",5
"7570",12,"nebraska","tennessee",5
"7571",12,"arizona","iowa",132
"7572",12,"arizona","arkansas",18
"7573",12,"pennsylvania","louisiana",87
"7574",12,"north carolina","louisiana",378
"7575",12,"nevada","hawaii",92
"7576",12,"hawaii","nevada",92
"7577",12,"washington","hawaii",510
"7578",12,"hawaii","washington",511
"7579",12,"oregon","hawaii",217
"7580",12,"hawaii","oregon",217
"7581",12,"arizona","hawaii",154
"7582",12,"hawaii","arizona",154
"7583",12,"hawaii","new york",39
"7584",12,"new york","hawaii",39
"7585",12,"massachusetts","hawaii",23
"7586",12,"hawaii","massachusetts",22
"7587",12,"hawaii","u.s. pacific trust territories and possessions",42
"7588",12,"u.s. pacific trust territories and possessions","hawaii",42
"7589",12,"north dakota","arizona",101
"7590",12,"louisiana","kentucky",30
"7591",12,"michigan","arizona",265
"7592",12,"north dakota","florida",15
"7593",12,"florida","iowa",103
"7594",12,"arizona","south dakota",113
"7595",12,"nevada","south dakota",37
"7596",12,"tennessee","new jersey",240
"7597",12,"iowa","florida",103
"7598",12,"south carolina","florida",306
"7599",12,"montana","nevada",69
"7600",12,"north dakota","nevada",65
"7601",12,"nebraska","florida",71
"7602",12,"florida","nebraska",72
"7603",12,"south dakota","arizona",113
"7604",12,"west virginia","florida",53
"7605",12,"new jersey","florida",3042
"7606",12,"california","kentucky",123
"7607",12,"montana","arizona",64
"7608",12,"nevada","north dakota",65
"7609",12,"south dakota","florida",28
"7610",12,"kentucky","georgia",717
"7611",12,"florida","mississippi",8
"7612",12,"florida","south carolina",307
"7613",12,"arizona","montana",64
"7614",12,"florida","south dakota",28
"7615",12,"arkansas","florida",48
"7616",12,"georgia","kentucky",715
"7617",12,"rhode island","georgia",76
"7618",12,"georgia","michigan",662
"7619",12,"florida","west virginia",53
"7620",12,"kentucky","louisiana",30
"7621",12,"florida","arkansas",49
"7622",12,"arizona","michigan",265
"7623",12,"minnesota","florida",701
"7624",12,"new jersey","kentucky",237
"7625",12,"arizona","north dakota",101
"7626",12,"nevada","montana",69
"7627",12,"kentucky","california",124
"7628",12,"nevada","michigan",308
"7629",12,"michigan","nevada",311
"7630",12,"georgia","new jersey",643
"7631",12,"new jersey","north carolina",764
"7632",12,"michigan","georgia",663
"7633",12,"oklahoma","florida",44
"7634",12,"new jersey","tennessee",228
"7635",12,"south dakota","nevada",37
"7636",12,"florida","oklahoma",45
"7637",12,"michigan","louisiana",129
"7638",12,"florida","new jersey",3007
"7639",12,"north carolina","new jersey",760
"7640",12,"maine","florida",76
"7641",12,"kentucky","new jersey",248
"7642",12,"kentucky","south carolina",9
"7643",12,"florida","minnesota",700
"7644",12,"louisiana","michigan",129
"7645",12,"california","oklahoma",40
"7646",12,"florida","north dakota",15
"7647",12,"mississippi","florida",8
"7648",12,"florida","maine",76
"7649",12,"new jersey","georgia",644
"7650",12,"south carolina","kentucky",9
"7651",12,"pennsylvania","south carolina",133
"7652",12,"south carolina","pennsylvania",134
"7653",12,"oklahoma","california",40
"7654",12,"georgia","rhode island",76
"7655",12,"michigan","virginia",683
"7656",12,"mississippi","texas",592
"7657",12,"new york","virginia",2287
"7658",12,"virginia","new york",2288
